High School Average Mark,Math Score,1st Term GPA,2nd Term GPA,Fast Track_1,Fast Track_2,Coop_1,Coop_2,Residency_1,Residency_2,Prev Education_1,Prev Education_2,First Language,Funding,Gender,Age Group,English Grade,FirstYearPersistence
-1.235215865303956,0.0003521019016852614,-2.339655469907083,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0
-0.3954744280944929,-1.6727735025195563,-1.4842889281785072,-1.3501049735621167,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
-0.017262352216702335,-2.132488160631635,-0.135074180765097,-0.4600302223237854,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.35820022384314537,0.12505412942667313,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,1.8900150978490518,0.6256152080853136,1.042693610647873,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0
0.44426700911497014,-0.6384155217673798,-1.5102091264127064,-0.9252967350718018,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
-1.235215865303956,-3.0519174768557917,-2.339655469907083,-1.835600623438984,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0
-0.017262352216702335,0.8556571170968753,0.8158470680730617,0.8693025672072457,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0
-1.235215865303956,-1.213058844407478,-2.132293884033489,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
0.5642300715734648,1.0855144461529145,1.2743608595250353,1.3752895217328138,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,1.0
-0.017262352216702335,-0.868272850823419,-0.26603961117114155,0.0181094438919644,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0
3.2034174456603486,0.0003521019016852614,1.3928530758176119,1.3201192801528767,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,0.8329767939589077,0.7629033357624468,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,1.1854914899440177,1.0227535860339676,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,7.0,1.0
-1.3551789277624506,-0.868272850823419,-1.5299582438513077,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0
-0.017262352216702335,0.0003521019016852614,0.8329767939589077,0.8346243585191202,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0
0.8041561964904543,-0.868272850823419,0.3748959734982378,0.1505171497920797,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
-0.3954744280944929,-0.9832015153514386,-1.0609254138711381,-0.42660823300160666,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,1.545229104264993,1.3928530758176119,1.3574650433554736,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0
-0.03558524071900874,-1.213058844407478,-2.339655469907083,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
-0.017262352216702335,0.0003521019016852614,1.0158323876139599,1.3939995437327577,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0
-1.8350311775964294,0.5108711235128164,-0.32824808693321994,0.03250098424549425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.19691935902872457,0.2510962622962143,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.7553636154699771,-0.9832015153514386,-1.069565756431319,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,1.0
-0.017262352216702335,-0.5234868572393602,-0.5831809089452471,-0.45193871312086725,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0
-0.017262352216702335,0.0003521019016852614,1.3928530758176119,1.4134836881593686,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0
1.0440823214074437,-0.5234868572393602,0.2696442091868623,-0.014992846704619821,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,1.7750864333210323,-0.02097554175401046,0.11915754495938569,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0
2.3636760084508857,1.4303004397369734,0.9969807311190199,1.0773718193359987,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,1.0
1.763860696158412,0.9705857816248948,1.1854914899440177,1.0213531745321036,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0
-1.1152528028454611,-1.4429161734635172,-0.5061427620078326,-0.8342663462350837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
-0.017262352216702335,1.6601577687930127,0.6896269001981484,0.8042806528258439,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0
-1.3551789277624506,-0.6384155217673798,-2.339655469907083,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0
-0.017262352216702335,-1.213058844407478,0.5415790223478371,0.28292485569219533,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,6.0,1.0
-0.03558524071900874,0.28101379445677716,0.3311617561448098,-0.4701447908882108,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
-0.017262352216702335,0.0003521019016852614,0.7784481618912438,1.0913766625977503,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0
1.763860696158412,0.28101379445677716,-0.4734011970447357,-0.5933038092825158,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.22456729399642283,0.36567948981898984,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,5.0,1.0
3.6832696954943276,1.8900150978490518,-2.339655469907083,-1.835600623438984,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0
-0.017262352216702335,1.8900150978490518,0.6715955661369241,0.5384719174226267,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,1.0
-0.017262352216702335,0.28101379445677716,0.6325269844656521,-0.621861862868371,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.12088650105962577,0.5918761694591314,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,1.0
-0.9952897403869665,-1.9026308315755955,-0.5004486128597437,-0.9157145122212935,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
-0.017262352216702335,-0.868272850823419,-0.338165776862382,-0.8888845795371145,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0
1.6438976336999174,0.05115646540073794,0.48046209797379735,0.6404259529197511,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,7.0,0.0
-0.017262352216702335,1.7750864333210323,0.7880481738708477,0.7132502639891258,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,1.0
-0.9952897403869665,-1.6727735025195563,-1.762649462162533,-1.835600623438984,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
-0.017262352216702335,0.3959424589847968,-0.15785077735745262,0.4318833427690475,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,-0.06377219912728169,-0.4824172787985197,-0.11613780410576333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,1.0
-0.017262352216702335,0.3959424589847968,-1.0177253599629204,0.33329743165888154,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0
0.44426700911497014,0.0003521019016852614,0.3790855069792278,-0.014992846704619821,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.32430394665647544,-0.7533441862953993,0.8338784021342858,0.8622087510659779,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,1.0
-0.017262352216702335,0.9705857816248948,0.6199600429153689,0.29947563686893186,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0
-0.017262352216702335,0.7407284525688557,0.16671489463727118,0.9559977248060042,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,1.0
0.08437782173948598,-1.213058844407478,-0.6807627829183298,-0.8241517776706582,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
-0.9952897403869665,-0.6384155217673798,0.4371865644483218,-0.589921848276454,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,0.6670875252600322,0.27110255703319286,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,1.3153717752089538,0.9978790215090246,1.2115222110000043,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,7.0,0.0
-0.7553636154699771,-0.868272850823419,-2.028613091096692,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
-0.017262352216702335,0.0003521019016852614,1.2666329079426988,1.2442611082843524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,0.40112389632587336,0.5872081311195843,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,5.0,1.0
-1.5951050526794401,-1.5578448379915368,-0.8990382237796231,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
-0.15554830317750346,0.0003521019016852614,-0.6289223864499313,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
-0.017262352216702335,1.7750864333210323,1.1223814060065607,0.9982147061760311,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0
0.08437782173948598,-1.3279875089354976,-0.05867802529754737,0.349128708642253,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
0.44426700911497014,1.0855144461529145,0.18474622869849522,-0.07831868288121582,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
0.2043408841979807,0.16608512992875757,0.5634067323232351,0.6966994828123889,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
-0.017262352216702335,0.0003521019016852614,0.4770057950604565,0.8399012080992073,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0
1.6438976336999174,1.4303004397369734,1.2151143366555754,1.3752895217328138,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.9503328445540022,-0.014992846704619821,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,1.0
-1.7150681151379348,-1.6727735025195563,-1.2549951220902347,-0.9981210461411765,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
2.4836390709093803,0.625799788040836,0.7534884625228109,0.9039807758953713,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0
-0.017262352216702335,-0.5234868572393602,0.1306522265148224,0.181072774230568,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,1.0
-0.017262352216702335,1.4303004397369734,0.19845034118570945,0.5707680428956731,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,1.545229104264993,1.1584440741290096,1.3201192801528767,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,7.0,1.0
-0.017262352216702335,0.0003521019016852614,0.10502814062525075,0.04833298947197618,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0
-0.017262352216702335,1.4303004397369734,0.7534884625228109,0.8801395529374793,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,0.08320126009619634,-0.3791144020514926,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,0.7608937594775287,0.4401590974789712,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
0.32430394665647544,-1.5578448379915368,0.49792443184338464,0.26637407451545847,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0
-0.017262352216702335,0.7407284525688557,0.9563021940950254,0.8953110416625621,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,5.0,7.0,1.0
0.44426700911497014,-0.1787008636553013,-1.944681415598496,-1.835600623438984,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
-0.017262352216702335,0.0003521019016852614,-0.2453034525837822,-0.18838389014524715,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0
2.9634913207433593,0.0003521019016852614,1.057124714932141,1.0600323508703804,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
0.2043408841979807,1.0855144461529145,-0.3549089807521597,0.5109603491868384,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
1.4039715087829279,-0.29362952818332094,0.3371943194010441,0.4441170987855916,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0
-0.7553636154699771,-1.213058844407478,-0.5978181485688921,-1.4014555800264648,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
-0.017262352216702335,1.2004431106809341,-0.214199214702743,-0.32946133027817154,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0
-0.017262352216702335,-0.40855819271134053,0.17172392110563364,-0.20776316756391836,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.05038356186260378,0.028701739937004953,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,7.0,1.0
-0.15554830317750346,0.0003521019016852614,-1.887229814616358,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0
2.603602133367875,-0.40855819271134053,1.3387590736339392,1.3547974888410022,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
0.44426700911497014,-0.1787008636553013,-0.949112728982722,-0.5733128076508617,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-2.434846489888903,0.0003521019016852614,-2.193282244224287,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
-1.3551789277624506,-0.9832015153514386,-1.8917544444201198,-1.835600623438984,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
-0.017262352216702335,-2.0175594961036154,-0.44065963208163883,-0.030824123687991284,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
-0.7553636154699771,-0.6384155217673798,-1.7364215393348974,-1.331432091960818,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
1.0440823214074437,-1.213058844407478,-0.37422844498483043,0.12155273655045748,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0
-0.017262352216702335,-2.132488160631635,-0.22654220574028275,-0.3791144020514926,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.3351598633135585,-0.11302529305065849,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0
-0.017262352216702335,1.6601577687930127,1.0176273095012822,0.7346693503608503,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,6.0,1.0
2.1237498835338964,1.4303004397369734,-2.339655469907083,-1.835600623438984,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0
0.2043408841979807,1.7750864333210323,1.1108413190295239,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,3.0,0.0
-0.017262352216702335,0.0003521019016852614,-0.3602945758604686,-1.835600623438984,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
0.44426700911497014,0.7407284525688557,1.2348634540941765,1.2160846540885006,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0
-0.27551136563599815,-0.6384155217673798,-0.6980426385923483,-0.6665789028374096,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,0.9283631234607608,0.45701646900530996,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0
-0.017262352216702335,0.0003521019016852614,0.8519097361955101,0.858898886127875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,1.0
-0.017262352216702335,1.8900150978490518,1.1558686432324599,1.1120500280241241,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0
-0.017262352216702335,1.6601577687930127,0.827321628788963,0.8953110416625621,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,7.0,1.0
0.44426700911497014,-1.0981301798794583,-0.14754739487856555,0.148861853201473,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
1.0440823214074437,0.5108711235128164,0.9961612381316478,0.8548527674048604,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
0.924119258948949,0.8556571170968753,0.8744491111336263,1.1640677051778678,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0
-0.9952897403869665,0.0003521019016852614,-0.2283371276276046,-1.0891514349778946,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0
-0.017262352216702335,1.0855144461529145,-2.339655469907083,-1.835600623438984,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0
-1.7150681151379348,0.28101379445677716,-1.411465198112388,-1.2634098159633582,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0
1.5239345712414225,0.28101379445677716,1.144019172769299,0.8090717642510981,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
-0.8753266779284717,0.625799788040836,-0.6807627829183298,-0.44531825500155026,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.3954744280944929,0.16608512992875757,0.6131735129328978,0.4765712530136583,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,-0.29362952818332094,0.6629402935425605,1.1835736968977992,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0
1.4039715087829279,0.625799788040836,0.5799956591931227,-0.4883508686555544,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
1.1640453838659384,0.0003521019016852614,-0.3979970594040055,-0.27980825850485075,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,1.0259823225193012,0.887395039049321,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0
-0.017262352216702335,1.6601577687930127,1.2151143366555754,1.051363344880682,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,7.0,1.0
0.32430394665647544,-0.40855819271134053,-0.1717846464818145,-0.3563568048423131,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
-1.3551789277624506,-0.868272850823419,-0.5978181485688921,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
-0.017262352216702335,0.0003521019016852614,0.5634067323232351,0.8532972401204187,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,0.07655739488480633,0.4751708415117945,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,5.0,1.0
1.1640453838659384,0.28101379445677716,0.879385975770105,1.000714764775043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.6531148479506319,-0.32709672489774894,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,6.0,1.0
0.2043408841979807,-0.7533441862953993,0.08232785309649661,0.2971110314885093,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,1.7750864333210323,1.204342316992614,1.2594325970094349,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,6.0,5.0,1.0
-0.27551136563599815,1.8900150978490518,-0.5497973525122853,0.751579155391159,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0
-1.4751419902209453,0.3959424589847968,0.08943703770658681,-0.10602323554133802,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0
-0.27551136563599815,0.28101379445677716,-0.14754739487856555,0.16706793096881659,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
0.44426700911497014,-0.1787008636553013,-0.5770819899815328,-0.809439810348423,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0
-0.017262352216702335,0.0003521019016852614,0.8158470680730617,0.7272551072508772,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,7.0,1.0
-0.017262352216702335,0.0003521019016852614,-0.5425214491871526,-0.3548398744427381,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,1.0
-0.7553636154699771,0.05115646540073794,-0.2867757697585009,-0.6799101212217694,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
1.763860696158412,1.545229104264993,1.2125389057590257,0.8750819045337113,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
-0.017262352216702335,1.6601577687930127,-1.1676121203567587,-1.835600623438984,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,7.0,0.0
0.08437782173948598,0.3959424589847968,-1.2085925758497853,-1.3289968469986584,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0
-2.074957302513419,-0.06377219912728169,-1.9083433712900073,-1.835600623438984,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0
0.2043408841979807,0.28101379445677716,0.48046209797379735,0.5865993198790442,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
0.5642300715734648,1.0855144461529145,0.879385975770105,0.6657564330390117,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
-0.017262352216702335,0.0003521019016852614,0.36506122820342496,0.41915219670789927,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,5.0,1.0
-0.017262352216702335,0.0003521019016852614,0.5273440642007867,0.33456384642837805,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0
-0.017262352216702335,-0.40855819271134053,0.8288295622414356,1.1380585024794403,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0
